"","barcode","genotype","genotype_name","treatment","replicate","day","timestamp","height_cm","height_pixels","height_above_reference_cm","height_above_reference_pixels","area_cm2","area_pixels","width_pixels","width_cm","hue_circular_mean_degrees"
"13264","Ea043AA116331","G43","lh197","Heat",5,1,"2022-06-24T21:51:57.575000Z",10.9846153846154,357,10.9846153846154,357,6.35171597633136,6709,261,8.03076923076923,83.9995810129551
"13265","Ea043AA116331","G43","lh197","Heat",5,2,"2022-06-25T21:43:51.177000Z",14.2769230769231,464,14.2769230769231,464,7.81491124260355,8254.5,272,8.36923076923077,82.7877386579478
"13266","Ea043AA116331","G43","lh197","Heat",5,3,"2022-06-26T22:07:46.749000Z",15.6923076923077,510,15.6923076923077,510,8.6712426035503,9159,415,12.7692307692308,82.2057922798321
"13267","Ea043AA116331","G43","lh197","Heat",5,4,"2022-06-27T22:17:51.733000Z",15.9692307692308,519,15.9692307692308,519,10.8047337278106,11412.5,517,15.9076923076923,81.1342530887348
"13268","Ea043AA116331","G43","lh197","Heat",5,5,"2022-06-28T22:23:33.211000Z",16.7076923076923,543,16.7076923076923,543,12.7285207100592,13444.5,654,20.1230769230769,80.4257712688151
"13269","Ea043AA116331","G43","lh197","Heat",5,6,"2022-06-29T22:15:26.785000Z",20.1538461538462,655,20.1538461538462,655,14.48,15294.5,688,21.1692307692308,80.5827242516782
"13270","Ea043AA116331","G43","lh197","Heat",5,7,"2022-06-30T23:27:46.786000Z",23.4769230769231,763,23.4769230769231,763,16.2584615384615,17173,707,21.7538461538462,80.1485366132516
"13271","Ea043AA116331","G43","lh197","Heat",5,8,"2022-07-01T22:30:45.159000Z",24.5538461538462,798,24.5538461538462,798,18.7304142011834,19784,730,22.4615384615385,80.4608497823612
"13272","Ea043AA116331","G43","lh197","Heat",5,9,"2022-07-02T22:54:20.477000Z",23.3538461538462,759,23.3538461538462,759,21.7155029585799,22937,789,24.2769230769231,81.177969431944
"13273","Ea043AA116331","G43","lh197","Heat",5,10,"2022-07-03T22:47:06.877000Z",24.2153846153846,787,24.2153846153846,787,26.7834319526627,28290,752,23.1384615384615,81.3752509148151
"13274","Ea043AA116331","G43","lh197","Heat",5,11,"2022-07-04T23:10:48.709000Z",28.5846153846154,929,28.5846153846154,929,33.3562130177515,35232.5,872,26.8307692307692,82.2819705124484
"13275","Ea043AA116331","G43","lh197","Heat",5,12,"2022-07-05T23:11:01.943000Z",32.4,1053,32.4,1053,38.5500591715976,40718.5,923,28.4,82.7562561843178
"13276","Ea043AA116332","G43","lh197","Heat",6,0,"2022-06-23T12:52:23.423000Z",10.1846153846154,331,10.1846153846154,331,6.70248520710059,7079.5,270,8.30769230769231,81.9778577903749
"13277","Ea043AA116332","G43","lh197","Heat",6,1,"2022-06-24T13:15:49.573000Z",14.8615384615385,483,14.8615384615385,483,9.9796449704142,10541,328,10.0923076923077,83.372554078847
"13278","Ea043AA116332","G43","lh197","Heat",6,2,"2022-06-25T13:08:03.453000Z",16.8923076923077,549,16.8923076923077,549,12.0927810650888,12773,434,13.3538461538462,82.6960638631931
"13279","Ea043AA116332","G43","lh197","Heat",6,3,"2022-06-26T13:31:30.026000Z",16.4923076923077,536,16.4923076923077,536,13.9843786982248,14771,661,20.3384615384615,82.4790374159786
"13280","Ea043AA116332","G43","lh197","Heat",6,4,"2022-06-27T13:23:44.646000Z",18.8615384615385,613,18.8615384615385,613,16.5386982248521,17469,190,5.84615384615385,83.3680854696437
"13281","Ea043AA116332","G43","lh197","Heat",6,5,"2022-06-28T13:47:14.971000Z",24.5230769230769,797,24.5230769230769,797,19.5479289940828,20647.5,866,26.6461538461538,81.6574205374252
"13282","Ea043AA116332","G43","lh197","Heat",6,6,"2022-06-29T13:39:33.970000Z",27.4153846153846,891,27.4153846153846,891,24.3266272189349,25695,884,27.2,81.5248496213457
"13283","Ea043AA116332","G43","lh197","Heat",6,7,"2022-06-30T14:02:45.565000Z",27.1692307692308,883,27.1692307692308,883,29.4944378698225,31153.5,1061,32.6461538461538,80.4528716317312
"13284","Ea043AA116332","G43","lh197","Heat",6,8,"2022-07-01T13:54:59.479000Z",26.2769230769231,854,26.2769230769231,854,31.9005917159763,33695,1283,39.4769230769231,81.2536216720873
"13285","Ea043AA116332","G43","lh197","Heat",6,9,"2022-07-02T14:18:10.744000Z",29.1692307692308,948,29.1692307692308,948,34.7682840236686,36724,1343,41.3230769230769,81.1018611574412
"13286","Ea043AA116332","G43","lh197","Heat",6,10,"2022-07-03T14:10:36.555000Z",31.6923076923077,1030,31.6923076923077,1030,43.5626035502959,46013,1298,39.9384615384615,81.7500751020889
"13287","Ea043AA116332","G43","lh197","Heat",6,11,"2022-07-04T14:34:08.270000Z",31.1692307692308,1013,31.1692307692308,1013,55.0816568047337,58180,1331,40.9538461538462,82.6361107338714
"13288","Ea043AA116332","G43","lh197","Heat",6,12,"2022-07-05T14:34:07.550000Z",34.6153846153846,1125,34.6153846153846,1125,61.0196449704142,64452,1340,41.2307692307692,83.4488117101938
"13289","Ea043AB115193","G43","lh197","Drought",1,0,"2022-06-08T14:28:41.699000Z",6.86153846153846,223,6.27692307692308,204,5.44,5746,195,6,84.3906486553009
"13290","Ea043AB115193","G43","lh197","Drought",1,1,"2022-06-09T14:21:27.577000Z",11.8769230769231,386,11.2615384615385,366,8.59029585798817,9073.5,278,8.55384615384615,83.8140970152686
"13291","Ea043AB115193","G43","lh197","Drought",1,2,"2022-06-10T12:39:50.964000Z",17.1076923076923,556,16.6153846153846,540,10.9500591715976,11566,328,10.0923076923077,83.9943452074479
"13292","Ea043AB115193","G43","lh197","Drought",1,3,"2022-06-11T12:31:49.348000Z",20.3076923076923,660,19.8461538461538,645,13.8026035502959,14579,438,13.4769230769231,84.7609875461629
"13293","Ea043AB115193","G43","lh197","Drought",1,4,"2022-06-12T12:55:32.152000Z",18.2769230769231,594,17.8461538461538,580,16.3668639053254,17287.5,583,17.9384615384615,84.4797596973229
"13294","Ea043AB115193","G43","lh197","Drought",1,5,"2022-06-13T12:47:40.673000Z",23.4153846153846,761,22.9846153846154,747,20.0776331360947,21207,629,19.3538461538462,85.5659623764867
"13295","Ea043AB115193","G43","lh197","Drought",1,6,"2022-06-14T13:11:05.196000Z",24.3076923076923,790,23.8461538461538,775,26.2073372781065,27681.5,752,23.1384615384615,85.9927253341639
"13296","Ea043AB115193","G43","lh197","Drought",1,7,"2022-06-15T13:03:24.125000Z",25.2615384615385,821,24.6461538461538,801,34.4033136094675,36338.5,993,30.5538461538462,85.7779246250718
"13297","Ea043AB115193","G43","lh197","Drought",1,8,"2022-06-16T13:26:54.511000Z",29.6307692307692,963,29.0769230769231,945,34.7143195266272,36667,831,25.5692307692308,86.1807561835474
"13298","Ea043AB115193","G43","lh197","Drought",1,9,"2022-06-17T13:26:44.935000Z",33.3230769230769,1083,33.2,1079,40.0156213017751,42266.5,842,25.9076923076923,86.4936613681737
"13299","Ea043AB115193","G43","lh197","Drought",1,10,"2022-06-18T13:27:09.709000Z",36.7692307692308,1195,36.2153846153846,1177,50.007573964497,52820.5,800,24.6153846153846,88.4528990727634
"13300","Ea043AB115193","G43","lh197","Drought",1,11,"2022-06-19T14:33:19.019000Z",35.8153846153846,1164,35.4461538461538,1152,44.9623668639053,47491.5,780,24,87.0745907665914
"13301","Ea043AB115193","G43","lh197","Drought",1,12,"2022-06-20T13:26:56.899000Z",37.1384615384615,1207,33.9384615384615,1103,33.5233136094675,35409,776,23.8769230769231,83.4993431324235
"13302","Ea043AB115194","G43","lh197","Drought",2,0,"2022-06-08T15:11:40.838000Z",5.87692307692308,191,4.92307692307692,160,4.32094674556213,4564,259,7.96923076923077,83.2192726520667
"13303","Ea043AB115194","G43","lh197","Drought",2,1,"2022-06-09T15:03:54.080000Z",10.5538461538462,343,9.69230769230769,315,8.41798816568047,8891.5,400,12.3076923076923,83.0395730414808
"13304","Ea043AB115194","G43","lh197","Drought",2,2,"2022-06-10T15:27:19.052000Z",17.3230769230769,563,16.4615384615385,535,12.130650887574,12813,449,13.8153846153846,85.1110412773198
"13305","Ea043AB115194","G43","lh197","Drought",2,3,"2022-06-11T15:19:30.449000Z",20.4,663,20.2153846153846,657,16.6944378698225,17633.5,589,18.1230769230769,85.8923504662426
"13306","Ea043AB115194","G43","lh197","Drought",2,4,"2022-06-12T15:43:02.044000Z",18.5538461538462,603,18.4923076923077,601,23.8295857988166,25170,936,28.8,85.8014325440088
"13307","Ea043AB115194","G43","lh197","Drought",2,5,"2022-06-13T15:35:15.200000Z",25.4153846153846,826,25.3846153846154,825,28.5401183431953,30145.5,1088,33.4769230769231,86.3654063148603
"13308","Ea043AB115194","G43","lh197","Drought",2,6,"2022-06-14T15:58:48.360000Z",30.5846153846154,994,30.5230769230769,992,36.5495857988166,38605.5,1109,34.1230769230769,87.6193110264133
"13309","Ea043AB115194","G43","lh197","Drought",2,7,"2022-06-15T15:50:54.291000Z",26.4307692307692,859,26.2461538461538,853,45.2951479289941,47843,1317,40.5230769230769,87.4957820759734
"13310","Ea043AB115194","G43","lh197","Drought",2,8,"2022-06-16T16:14:25.271000Z",28.9538461538462,941,28.6153846153846,930,48.9566863905325,51710.5,1400,43.0769230769231,87.9268607199754
"13311","Ea043AB115194","G43","lh197","Drought",2,9,"2022-06-17T16:14:12.959000Z",30.5230769230769,992,30.5230769230769,992,47.4149112426035,50082,1444,44.4307692307692,87.741022827268
"13312","Ea043AB115194","G43","lh197","Drought",2,10,"2022-06-18T16:14:20.141000Z",31.2923076923077,1017,31.1384615384615,1012,34.1211834319527,36040.5,1413,43.4769230769231,82.7915640816414
"13313","Ea043AB115194","G43","lh197","Drought",2,11,"2022-06-19T17:00:53.391000Z",31.3846153846154,1020,31.3846153846154,1020,24.981775147929,26387,1272,39.1384615384615,75.6417109748749
"13314","Ea043AB115194","G43","lh197","Drought",2,12,"2022-06-20T16:14:29.811000Z",32.9538461538462,1071,32.9538461538462,1071,21.7637869822485,22988,1250,38.4615384615385,72.7871918024318
"13315","Ea043AB115195","G43","lh197","Drought",3,0,"2022-06-08T18:00:19.767000Z",6.43076923076923,209,6.15384615384615,200,5.20473372781065,5497.5,204,6.27692307692308,83.9156928910123
"13316","Ea043AB115195","G43","lh197","Drought",3,1,"2022-06-09T17:52:31.963000Z",11.2,364,10.9846153846154,357,7.97869822485207,8427.5,306,9.41538461538462,83.5989848536556
"13317","Ea043AB115195","G43","lh197","Drought",3,2,"2022-06-10T18:15:56.963000Z",16.6769230769231,542,16.5230769230769,537,10.9637869822485,11580.5,348,10.7076923076923,85.4375441056873
"13318","Ea043AB115195","G43","lh197","Drought",3,3,"2022-06-11T18:08:07.594000Z",20.5846153846154,669,20.3076923076923,660,16.436449704142,17361,495,15.2307692307692,85.4364283133049
"13319","Ea043AB115195","G43","lh197","Drought",3,4,"2022-06-12T18:31:41.823000Z",21.3846153846154,695,21.1384615384615,687,19.781775147929,20894.5,865,26.6153846153846,86.5841035701595
"13320","Ea043AB115195","G43","lh197","Drought",3,5,"2022-06-13T18:24:06.163000Z",26.7384615384615,869,26.6153846153846,865,23.9881656804734,25337.5,928,28.5538461538462,86.1962446504825
"13321","Ea043AB115195","G43","lh197","Drought",3,6,"2022-06-14T18:47:29.816000Z",25.1384615384615,817,24.9846153846154,812,30.6177514792899,32340,1308,40.2461538461538,86.5797810414781
"13322","Ea043AB115195","G43","lh197","Drought",3,7,"2022-06-15T18:39:34.968000Z",27.3230769230769,888,26.8923076923077,874,36.7905325443787,38860,1505,46.3076923076923,86.6922179006285
"13323","Ea043AB115195","G43","lh197","Drought",3,8,"2022-06-16T19:03:08.150000Z",32.6153846153846,1060,32,1040,49.7623668639053,52561.5,1359,41.8153846153846,87.2962591361104
"13324","Ea043AB115195","G43","lh197","Drought",3,9,"2022-06-17T19:03:09.052000Z",33.9076923076923,1102,33.6,1092,55.3013017751479,58412,1174,36.1230769230769,87.9397653827874
"13325","Ea043AB115195","G43","lh197","Drought",3,10,"2022-06-18T21:07:54.117000Z",33.9384615384615,1103,33.9076923076923,1102,59.3178698224852,62654.5,1059,32.5846153846154,88.1027110552137
"13326","Ea043AB115195","G43","lh197","Drought",3,11,"2022-06-19T19:29:56.634000Z",34.3384615384615,1116,34.2153846153846,1112,48.1902958579882,50901,1016,31.2615384615385,85.5162625077445
"13327","Ea043AB115195","G43","lh197","Drought",3,12,"2022-06-20T19:04:58.457000Z",34.8923076923077,1134,34.3692307692308,1117,39.7992899408284,42038,976,30.0307692307692,81.5722271515058
"13328","Ea043AB115196","G43","lh197","Drought",4,0,"2022-06-08T20:43:49.553000Z",7.29230769230769,237,7.29230769230769,237,6.25656804733728,6608.5,282,8.67692307692308,84.6591575392357
"13329","Ea043AB115196","G43","lh197","Drought",4,1,"2022-06-09T20:48:46.170000Z",12.2769230769231,399,12.2769230769231,399,9.27952662721893,9801.5,389,11.9692307692308,83.4413876525869
"13330","Ea043AB115196","G43","lh197","Drought",4,2,"2022-06-10T20:59:31.362000Z",17.3846153846154,565,17.3846153846154,565,12.3815384615385,13078,521,16.0307692307692,84.7297072728799
"13331","Ea043AB115196","G43","lh197","Drought",4,3,"2022-06-11T20:51:40.708000Z",18.7076923076923,608,18.7076923076923,608,15.4679289940828,16338,723,22.2461538461538,84.4938713834379
"13332","Ea043AB115196","G43","lh197","Drought",4,4,"2022-06-12T21:15:21.175000Z",19.5384615384615,635,19.5384615384615,635,17.6520710059172,18645,975,30,83.8485283745968
"13333","Ea043AB115196","G43","lh197","Drought",4,5,"2022-06-13T21:21:37.507000Z",23.2615384615385,756,23.2615384615385,756,23.905325443787,25250,980,30.1538461538462,84.3975503384063
"13334","Ea043AB115196","G43","lh197","Drought",4,6,"2022-06-14T21:31:07.692000Z",23.0461538461538,749,23.0461538461538,749,29.7079289940828,31379,1295,39.8461538461538,85.4593896185887
"13335","Ea043AB115196","G43","lh197","Drought",4,7,"2022-06-15T21:23:17.164000Z",28,910,28,910,38.0847337278106,40227,1287,39.6,85.1046227597065
"13336","Ea043AB115196","G43","lh197","Drought",4,8,"2022-06-16T21:56:22.410000Z",36.4615384615385,1185,35.7230769230769,1161,50.5282840236686,53370.5,1407,43.2923076923077,86.2629452584806
"13337","Ea043AB115196","G43","lh197","Drought",4,9,"2022-06-17T21:46:57.710000Z",40.8307692307692,1327,40.4615384615385,1315,60.1557396449704,63539.5,1434,44.1230769230769,86.6815517169221
"13338","Ea043AB115196","G43","lh197","Drought",4,10,"2022-06-18T23:32:51.295000Z",37.9692307692308,1234,37.9076923076923,1232,73.5867455621302,77726,1433,44.0923076923077,88.0946302449676
"13339","Ea043AB115196","G43","lh197","Drought",4,11,"2022-06-19T23:05:56.168000Z",42.5538461538462,1383,38.7076923076923,1258,58.1827218934911,61455.5,1444,44.4307692307692,86.5921863327876
"13340","Ea043AB115196","G43","lh197","Drought",4,12,"2022-06-20T21:46:46.337000Z",44.3692307692308,1442,38.8923076923077,1264,48.9429585798816,51696,1435,44.1538461538462,82.4756253737231
"13341","Ea043AB115197","G43","lh197","Drought",5,0,"2022-06-08T20:45:54.950000Z",7.16923076923077,233,7.04615384615385,229,6.05633136094674,6397,238,7.32307692307692,85.8705891270669
"13342","Ea043AB115197","G43","lh197","Drought",5,1,"2022-06-09T20:50:52.034000Z",13.1384615384615,427,12.3384615384615,401,8.93680473372781,9439.5,421,12.9538461538462,83.5877914692164
"13343","Ea043AB115197","G43","lh197","Drought",5,2,"2022-06-10T21:01:37.240000Z",18.3076923076923,595,18.3076923076923,595,12.6660355029586,13378.5,428,13.1692307692308,85.0268986620781
"13344","Ea043AB115197","G43","lh197","Drought",5,3,"2022-06-11T20:53:46.104000Z",20.2153846153846,657,20.2153846153846,657,15.8139644970414,16703.5,510,15.6923076923077,85.3816928464024
"13345","Ea043AB115197","G43","lh197","Drought",5,4,"2022-06-12T21:17:26.602000Z",21.0153846153846,683,21.0153846153846,683,21.4513609467456,22658,907,27.9076923076923,85.8229027616231
"13346","Ea043AB115197","G43","lh197","Drought",5,5,"2022-06-13T21:23:43.185000Z",27.9692307692308,909,27.9692307692308,909,27.9839053254438,29558,699,21.5076923076923,86.0495039006759
"13347","Ea043AB115197","G43","lh197","Drought",5,6,"2022-06-14T21:33:12.829000Z",25.8153846153846,839,25.8153846153846,839,36.8686390532544,38942.5,865,26.6153846153846,86.5387852992729
"13348","Ea043AB115197","G43","lh197","Drought",5,7,"2022-06-15T21:25:22.326000Z",26.5230769230769,862,26.5230769230769,862,37.2714792899408,39368,1036,31.8769230769231,86.8522192564795
"13349","Ea043AB115197","G43","lh197","Drought",5,8,"2022-06-16T21:58:28.057000Z",28.8923076923077,939,28.8923076923077,939,46.7114792899408,49339,1023,31.4769230769231,87.6805961153516
"13350","Ea043AB115197","G43","lh197","Drought",5,9,"2022-06-17T21:49:04.842000Z",31.5384615384615,1025,30.4615384615385,990,53.7278106508876,56750,992,30.5230769230769,88.2224589185234
"13351","Ea043AB115197","G43","lh197","Drought",5,10,"2022-06-18T23:34:56.689000Z",32.9846153846154,1072,30.8307692307692,1002,39.8125443786982,42052,866,26.6461538461538,84.1789215234502
"13352","Ea043AB115197","G43","lh197","Drought",5,11,"2022-06-19T23:08:02.055000Z",34.8307692307692,1132,31.5076923076923,1024,32.3805917159763,34202,800,24.6153846153846,80.7698990692762
"13353","Ea043AB115197","G43","lh197","Drought",5,12,"2022-06-20T21:48:51.727000Z",35.3230769230769,1148,31.5384615384615,1025,28.428875739645,30028,628,19.3230769230769,77.5782204550878
"13354","Ea043AB115198","G43","lh197","Drought",6,0,"2022-06-08T15:10:08.004000Z",6.8,221,5.69230769230769,185,6.74130177514793,7120.5,237,7.29230769230769,85.8403175019212
"13355","Ea043AB115198","G43","lh197","Drought",6,1,"2022-06-09T15:02:11.265000Z",12.7384615384615,414,11.7538461538462,382,11.1607100591716,11788.5,334,10.2769230769231,86.3073507231387
"13356","Ea043AB115198","G43","lh197","Drought",6,2,"2022-06-10T15:25:46.190000Z",18.8307692307692,612,17.8769230769231,581,14.9505325443787,15791.5,335,10.3076923076923,85.6445623218336
"13357","Ea043AB115198","G43","lh197","Drought",6,3,"2022-06-11T15:17:56.649000Z",19.3846153846154,630,18.4615384615385,600,18.3001183431953,19329.5,725,22.3076923076923,86.8142112774856
"13358","Ea043AB115198","G43","lh197","Drought",6,4,"2022-06-12T15:41:28.215000Z",22.1846153846154,721,21.2615384615385,691,23.4314792899408,24749.5,906,27.8769230769231,86.5942223566458
"13359","Ea043AB115198","G43","lh197","Drought",6,5,"2022-06-13T15:33:40.849000Z",29.2615384615385,951,28.3384615384615,921,31.9214201183432,33717,988,30.4,87.5799904762357
"13360","Ea043AB115198","G43","lh197","Drought",6,6,"2022-06-14T15:57:14.408000Z",31.6615384615385,1029,30.8615384615385,1003,43.3950295857988,45836,1234,37.9692307692308,87.376660846303
"13361","Ea043AB115198","G43","lh197","Drought",6,7,"2022-06-15T15:49:19.839000Z",32.8615384615385,1068,31.5384615384615,1025,57.7590532544379,61008,1434,44.1230769230769,87.6206301479309
"13362","Ea043AB115198","G43","lh197","Drought",6,8,"2022-06-16T16:12:51.337000Z",36.3384615384615,1181,35.6615384615385,1159,59.4149112426035,62757,1357,41.7538461538461,87.9471469172525
"13363","Ea043AB115198","G43","lh197","Drought",6,9,"2022-06-17T16:12:39.522000Z",39.8461538461538,1295,38.8615384615385,1263,70.8833136094675,74870.5,1462,44.9846153846154,89.2100758927492
"13364","Ea043AB115198","G43","lh197","Drought",6,10,"2022-06-18T16:12:46.711000Z",39.6923076923077,1290,38.7692307692308,1260,73.4305325443787,77561,1461,44.9538461538462,89.2019432292482
"13365","Ea043AB115198","G43","lh197","Drought",6,11,"2022-06-19T16:59:20.532000Z",43.1076923076923,1401,39.6615384615385,1289,54.4648520710059,57528.5,1355,41.6923076923077,85.578866689409
"13366","Ea043AB115198","G43","lh197","Drought",6,12,"2022-06-20T16:12:56.025000Z",44.0307692307692,1431,40.3692307692308,1312,40.0639053254438,42317.5,1286,39.5692307692308,78.2607625663013
"13367","Ea043AB116333","G43","lh197","Drought_Heat",1,0,"2022-06-23T12:50:49.469000Z",7.29230769230769,237,7.23076923076923,235,5.09727810650887,5384,294,9.04615384615385,83.6608451049686
"13368","Ea043AB116333","G43","lh197","Drought_Heat",1,1,"2022-06-24T13:14:16.126000Z",13.3538461538462,434,13.3230769230769,433,7.34343195266272,7756.5,329,10.1230769230769,82.8143695867178
"13369","Ea043AB116333","G43","lh197","Drought_Heat",1,2,"2022-06-25T13:06:29.005000Z",16.4,533,16.4,533,9.41917159763313,9949,346,10.6461538461538,83.0900234577656
"13370","Ea043AB116333","G43","lh197","Drought_Heat",1,3,"2022-06-26T13:29:56.550000Z",15.7538461538462,512,15.7538461538462,512,9.82721893491124,10380,319,9.81538461538462,82.8209618672584
"13371","Ea043AB116333","G43","lh197","Drought_Heat",1,4,"2022-06-27T13:22:10.712000Z",15.4769230769231,503,15.4769230769231,503,9.56781065088757,10106,311,9.56923076923077,81.5829098832774
"13372","Ea043AB116333","G43","lh197","Drought_Heat",1,5,"2022-06-28T13:45:41.171000Z",15.7230769230769,511,15.7230769230769,511,9.46745562130177,10000,313,9.63076923076923,80.6028489126324
"13373","Ea043AB116333","G43","lh197","Drought_Heat",1,6,"2022-06-29T13:37:59.655000Z",15.9384615384615,518,15.9384615384615,518,9.2487573964497,9769,315,9.69230769230769,79.433694068634
"13374","Ea043AB116333","G43","lh197","Drought_Heat",1,7,"2022-06-30T14:01:11.749000Z",15.9692307692308,519,15.9692307692308,519,8.64520710059172,9131.5,329,10.1230769230769,77.7142728920782
"13375","Ea043AB116333","G43","lh197","Drought_Heat",1,8,"2022-07-01T13:53:26.155000Z",16.1846153846154,526,16.1846153846154,526,8.18224852071006,8642.5,335,10.3076923076923,75.8404021126454
"13376","Ea043AB116333","G43","lh197","Drought_Heat",1,9,"2022-07-02T14:16:36.887000Z",16.2769230769231,529,16.2769230769231,529,7.09680473372781,7496,333,10.2461538461538,73.267651125478
"13377","Ea043AB116333","G43","lh197","Drought_Heat",1,10,"2022-07-03T14:09:03.262000Z",16.4,533,16.4,533,6.32662721893491,6682.5,331,10.1846153846154,69.7041006053308
"13378","Ea043AB116333","G43","lh197","Drought_Heat",1,11,"2022-07-04T14:32:33.948000Z",16.5846153846154,539,16.5846153846154,539,5.78934911242604,6115,319,9.81538461538462,67.2693551146658
"13379","Ea043AB116333","G43","lh197","Drought_Heat",1,12,"2022-07-05T14:32:33.692000Z",16.8,546,16.8,546,5.05846153846154,5343,314,9.66153846153846,65.3283276623225
"13380","Ea043AB116334","G43","lh197","Drought_Heat",2,0,"2022-06-23T16:46:48.880000Z",5.75384615384615,187,5.63076923076923,183,2.93538461538461,3100.5,249,7.66153846153846,83.304731885872
"13381","Ea043AB116334","G43","lh197","Drought_Heat",2,1,"2022-06-24T16:39:16.122000Z",9.32307692307692,303,9.07692307692308,295,4.6887573964497,4952.5,311,9.56923076923077,82.3274402358915
"13382","Ea043AB116334","G43","lh197","Drought_Heat",2,2,"2022-06-25T17:02:33.704000Z",13.5692307692308,441,13.4769230769231,438,6.33230769230769,6688.5,333,10.2461538461538,81.1781038527124
"13383","Ea043AB116334","G43","lh197","Drought_Heat",2,3,"2022-06-26T16:54:49.468000Z",15.6923076923077,510,15.6923076923077,510,7.24733727810651,7655,401,12.3384615384615,80.0391949092457
"13384","Ea043AB116334","G43","lh197","Drought_Heat",2,4,"2022-06-27T15:13:16.840000Z",14.8923076923077,484,14.8923076923077,484,8.01136094674556,8462,428,13.1692307692308,80.7051650501033
"13385","Ea043AB116334","G43","lh197","Drought_Heat",2,5,"2022-06-28T15:05:32.728000Z",15.3846153846154,500,15.3846153846154,500,9.0007100591716,9507,448,13.7846153846154,80.6894108330341
"13386","Ea043AB116334","G43","lh197","Drought_Heat",2,6,"2022-06-29T15:28:59.710000Z",13.3846153846154,435,13.3846153846154,435,9.68568047337278,10230.5,498,15.3230769230769,79.6053653634714
"13387","Ea043AB116334","G43","lh197","Drought_Heat",2,7,"2022-06-30T16:21:07.870000Z",13.7538461538462,447,13.7538461538462,447,8.98177514792899,9487,511,15.7230769230769,77.8224729660067
"13388","Ea043AB116334","G43","lh197","Drought_Heat",2,8,"2022-07-01T15:44:28.536000Z",13.9076923076923,452,13.9076923076923,452,7.92994082840237,8376,488,15.0153846153846,75.2306778720875
"13389","Ea043AB116334","G43","lh197","Drought_Heat",2,9,"2022-07-02T15:36:41.254000Z",14.1230769230769,459,14.1230769230769,459,6.99218934911242,7385.5,501,15.4153846153846,70.0276701644737
"13390","Ea043AB116334","G43","lh197","Drought_Heat",2,10,"2022-07-03T16:00:07.083000Z",14.1538461538462,460,14.1538461538462,460,5.81869822485207,6146,494,15.2,66.3327024453378
"13391","Ea043AB116334","G43","lh197","Drought_Heat",2,11,"2022-07-04T15:52:26.685000Z",14.1230769230769,459,14.1230769230769,459,5.00781065088757,5289.5,522,16.0615384615385,62.2205480145401
"13392","Ea043AB116334","G43","lh197","Drought_Heat",2,12,"2022-07-05T15:52:26.275000Z",14.1846153846154,461,14.1846153846154,461,4.60449704142012,4863.5,493,15.1692307692308,58.1405007500841
"13393","Ea043AB116335","G43","lh197","Drought_Heat",3,0,"2022-06-23T17:32:41.874000Z",5.69230769230769,185,5.63076923076923,183,3.65254437869822,3858,289,8.89230769230769,83.5246274800948
"13394","Ea043AB116335","G43","lh197","Drought_Heat",3,1,"2022-06-24T17:56:42.941000Z",11.2,364,11.2,364,6.09278106508876,6435.5,402,12.3692307692308,82.5035917512759
"13395","Ea043AB116335","G43","lh197","Drought_Heat",3,2,"2022-06-25T17:48:53.497000Z",15.7230769230769,511,15.7230769230769,511,8.67550295857988,9163.5,431,13.2615384615385,81.9030951126459
"13396","Ea043AB116335","G43","lh197","Drought_Heat",3,3,"2022-06-26T18:12:24.810000Z",17.5692307692308,571,17.5692307692308,571,10.8676923076923,11479,489,15.0461538461538,82.036962599491
"13397","Ea043AB116335","G43","lh197","Drought_Heat",3,4,"2022-06-27T18:04:36.682000Z",16.3384615384615,531,16.3384615384615,531,10.6149112426035,11212,414,12.7384615384615,81.0606542384182
"13398","Ea043AB116335","G43","lh197","Drought_Heat",3,5,"2022-06-28T18:28:12.601000Z",14.9230769230769,485,14.9230769230769,485,13.9484023668639,14733,663,20.4,80.6011885346202
"13399","Ea043AB116335","G43","lh197","Drought_Heat",3,6,"2022-06-29T18:20:17.433000Z",17.8153846153846,579,17.8153846153846,579,15.6175147928994,16496,827,25.4461538461538,80.45490329838
"13400","Ea043AB116335","G43","lh197","Drought_Heat",3,7,"2022-06-30T19:51:36.393000Z",17.0153846153846,553,17.0153846153846,553,13.4816568047337,14240,843,25.9384615384615,80.6296446863849
"13401","Ea043AB116335","G43","lh197","Drought_Heat",3,8,"2022-07-01T18:35:40.661000Z",18.8615384615385,613,18.8615384615385,613,10.2120710059172,10786.5,874,26.8923076923077,77.4508033861001
"13402","Ea043AB116335","G43","lh197","Drought_Heat",3,9,"2022-07-02T18:59:15.083000Z",20.4,663,20.4,663,8.43644970414201,8911,867,26.6769230769231,70.9574281425076
"13403","Ea043AB116335","G43","lh197","Drought_Heat",3,10,"2022-07-03T18:51:37.187000Z",20.4,663,20.4,663,7.09633136094674,7495.5,847,26.0615384615385,63.9795984572549
"13404","Ea043AB116335","G43","lh197","Drought_Heat",3,11,"2022-07-04T19:15:01.146000Z",14.9846153846154,487,14.9846153846154,487,6.61585798816568,6988,735,22.6153846153846,60.7831486484644
"13405","Ea043AB116335","G43","lh197","Drought_Heat",3,12,"2022-07-05T19:15:11.668000Z",20.4,663,20.4,663,6.19881656804734,6547.5,721,22.1846153846154,60.3126438997665
